klaster_id,ukuran_klaster,split,berkas
0,177,train,frame_000740_png.rf.te7ATosrGKhJ0fSVfjH2.jpg
0,177,train,frame_000760_png.rf.CyyZmxpFBPP816Au76sW.jpg
0,177,train,frame_000780_png.rf.WZPbBxgbN78Z5m3uZHiX.jpg
0,177,train,frame_000800_png.rf.Ijbb9dYjrrFRFj8PkYSU.jpg
0,177,train,frame_000820_png.rf.kstuPQkqPZZvfeHvWb3e.jpg
0,177,train,frame_000840_png.rf.PSbCJm7js6jdgAvbT0Sl.jpg
0,177,train,frame_000860_png.rf.PEz83dup8cPed5gsouop.jpg
0,177,train,frame_000880_png.rf.T2xpcaisZStufQmdAB3b.jpg
0,177,train,frame_000900_png.rf.0PmtRKSL0CewBv1NoKoy.jpg
0,177,train,frame_000920_png.rf.J6RoXlyw2slOHNP0Uaaq.jpg
0,177,train,frame_000940_png.rf.7dPNw5LstVIWUmxx756I.jpg
0,177,train,frame_000960_png.rf.B8hU1lMxeMrKFwchP6v7.jpg
0,177,train,frame_000980_png.rf.dBHn8ayetl3BVbERLxrM.jpg
0,177,train,frame_001000_png.rf.YDEsdnhJN0bgRWultLdh.jpg
0,177,train,frame_001020_png.rf.yCqC1gPhLHBrqI1PGqS7.jpg
0,177,train,frame_001040_png.rf.vZEeos6w69H7ojnh48Lh.jpg
0,177,train,frame_001060_png.rf.TzGRSgTmdwEK0iLn4AT2.jpg
0,177,train,frame_001080_png.rf.4IRad7ulK4gkbzTAW8aY.jpg
0,177,train,frame_001100_png.rf.xjTCv1H91JBezDVy7Hft.jpg
0,177,train,frame_001120_png.rf.kXpAqrf0mMmVSxYPoNBt.jpg
0,177,train,frame_001140_png.rf.AN3HnKHngy7bJvGoQ79C.jpg
0,177,train,frame_001160_png.rf.rG7xz5KWaYk2ne8z0Bud.jpg
0,177,train,frame_001180_png.rf.UKHS9VJv0tfEkK9DWoxE.jpg
0,177,train,frame_001200_png.rf.wz0wcNmOu31KNDG3MuPz.jpg
0,177,train,frame_001220_png.rf.hzGtvJ6SXEYhzAfQFrnl.jpg
0,177,train,frame_001240_png.rf.BfoH4ni9DFbESI9UGdCY.jpg
0,177,train,frame_001260_png.rf.llCvrICcjJA34yOdcFFU.jpg
0,177,train,frame_001280_png.rf.eyVtFf1J9OocyROrK3dk.jpg
0,177,train,frame_001300_png.rf.3VphiSFaGlyCaCPJQQiU.jpg
0,177,train,frame_001320_png.rf.KfkghgcefZ10qMEERDxs.jpg
0,177,train,frame_001340_png.rf.YllGX6ATt7pxlZMgPH3B.jpg
0,177,train,frame_001360_png.rf.Y2WdQ9rcfKedvyyaSTlN.jpg
0,177,train,frame_001380_png.rf.rEVRwIWlaxVQyORcKYal.jpg
0,177,train,frame_001400_png.rf.7RZFaPpJiGzc2rk3hdfh.jpg
0,177,train,frame_001420_png.rf.42DUlct48DeOrPiC3j16.jpg
0,177,train,frame_001440_png.rf.SSqPphKt9cEjdknx1MXo.jpg
0,177,train,frame_001460_png.rf.1cSKEw9GXv4x8Ff1lKBJ.jpg
0,177,train,frame_001480_png.rf.yet9q4cUH0mcQy7NbLow.jpg
0,177,train,frame_001500_png.rf.rfSZXTJrsZ5CRk60oAZh.jpg
0,177,train,frame_001520_png.rf.SUtpceuIV9M3ckHQr4bY.jpg
0,177,train,frame_001540_png.rf.RnNWzVPHR3zsuqHbK6mA.jpg
0,177,train,frame_001560_png.rf.OWpqC6KU2YEHc8eJrQGO.jpg
0,177,train,frame_001580_png.rf.kvZBJoZHD0c0IDTsxtrj.jpg
0,177,train,frame_001600_png.rf.gpPs0zafbm20BnyjEE4M.jpg
0,177,train,frame_001620_png.rf.bteMb3cJ0Va3evawt6W0.jpg
0,177,train,frame_001640_png.rf.IFWp8ozWfBT55QWmhqxM.jpg
0,177,train,frame_001660_png.rf.tbsaW4LJWbItPkg6s7pT.jpg
0,177,train,frame_001680_png.rf.yOEO8CZ82NaOwR5AA5Of.jpg
0,177,train,frame_001700_png.rf.vXZyyJoJK5WY5Xx1OeA7.jpg
0,177,train,frame_001720_png.rf.hDNEg1lahd78qxrFgubM.jpg
0,177,train,frame_001740_png.rf.6ObBEBz8npC0q04B8fuB.jpg
0,177,train,frame_001760_png.rf.WYpzY2UBv3exS9SEVumZ.jpg
0,177,train,frame_001780_png.rf.d3FcJ7iKWqZiVg0JSQ1p.jpg
0,177,train,frame_001800_png.rf.JiKMwd4QP4lwf0cNIpv0.jpg
0,177,train,frame_001820_png.rf.4xnCUKbvbbfChzgNBewW.jpg
0,177,train,frame_001840_png.rf.ZWhTVS8Db1wkO829QXCn.jpg
0,177,train,frame_001860_png.rf.NJG8UYB49IxhjQvdqcrv.jpg
0,177,train,frame_001880_png.rf.Fb3KaadjEzZ5cvEx8MaI.jpg
0,177,train,frame_001900_png.rf.6rXYyO4ymMpIIpxrin4E.jpg
0,177,train,frame_001920_png.rf.b5CGtG58HaKP8tmx9rBh.jpg
0,177,train,frame_001940_png.rf.5BPk8zuR8OpVNrKh1iQm.jpg
0,177,train,frame_001960_png.rf.23ixr9zdPKaIkeRZeY2T.jpg
0,177,train,frame_001980_png.rf.g3a9j6wZPegu5n9CE7yQ.jpg
0,177,train,frame_002000_png.rf.1RVa7gHjRHDIlqNUOy8e.jpg
0,177,train,frame_002020_png.rf.8wvLk06IMAiPrr55qOPK.jpg
0,177,train,frame_002040_png.rf.xIV1S6DwJRlQqGnfNwo8.jpg
0,177,train,frame_002060_png.rf.J0AarGYhdYXnlL8Q5nvY.jpg
0,177,train,frame_002080_png.rf.DleqS1DIX4vk7bAgpu9E.jpg
0,177,train,frame_002100_png.rf.vG65ZqOzjl9RSkZybiRX.jpg
0,177,train,frame_002120_png.rf.RcDyEbfoyHis1pO7LpMr.jpg
0,177,train,frame_002140_png.rf.bkvykzwdaYnT549y9thj.jpg
0,177,train,frame_002160_png.rf.O51IDSWeIbSxopbH5V9U.jpg
0,177,train,frame_002180_png.rf.fXZI6dnTsucMbesroc50.jpg
0,177,train,frame_002200_png.rf.tSoCNuhz5XGHgFpx7lOp.jpg
0,177,train,frame_002220_png.rf.stmLKpxT9EFIi1iEzEEr.jpg
0,177,train,frame_002240_png.rf.4DdjRNiKe7EFLfWEP16c.jpg
0,177,train,frame_002260_png.rf.jot9fhYJ2d3Fz2QlT2lk.jpg
0,177,train,frame_002280_png.rf.gKJ4kZrcPp7YSF2ZEJIt.jpg
0,177,train,frame_002300_png.rf.TWDyWLomthpfNQnSmxTr.jpg
0,177,train,frame_002320_png.rf.qQcrvaSnJRfyA6KgvZOr.jpg
0,177,train,frame_002340_png.rf.guYe3IBPdRS15jrRo4hl.jpg
0,177,train,frame_002360_png.rf.yZJgrvpn0YEFd9ul0wec.jpg
0,177,train,frame_002380_png.rf.1GKiGagZBh7RSt6uKjT6.jpg
0,177,train,frame_002400_png.rf.By02DoW1wq6HifcYFUYV.jpg
0,177,train,frame_002420_png.rf.ReUGVKeBAX5cHGKuo5sm.jpg
0,177,train,frame_002440_png.rf.PCa34TIbF0PgOp1ldudQ.jpg
0,177,train,frame_002460_png.rf.xIXViAUqhnLPubIao2qU.jpg
0,177,train,frame_002480_png.rf.icEk890HyfM3NaZfKvlZ.jpg
0,177,train,frame_002500_png.rf.1hnLZ1YEjzPnkAhm4k7q.jpg
0,177,train,frame_002520_png.rf.CbiAVaNzk85cy6LPreco.jpg
0,177,train,frame_002540_png.rf.t4vKORvGC7NOk6WVlcnn.jpg
0,177,train,frame_002560_png.rf.rwBJktDvlJYO1i3Q088l.jpg
0,177,train,frame_002580_png.rf.5pfGOYMEgLbGpnIc30xI.jpg
0,177,train,frame_002600_png.rf.NUhzcptAEx3dFxkGhTgM.jpg
0,177,train,frame_002620_png.rf.50MHwE3tcvuhSj9fWLPN.jpg
0,177,train,frame_002640_png.rf.VEGNd1ljZUQLYpgu9GI9.jpg
0,177,train,frame_002660_png.rf.paVtjP3Gp2q2oFop7bUV.jpg
0,177,train,frame_002680_png.rf.kysnn6rFx1TF96lVldJD.jpg
0,177,train,frame_002700_png.rf.DJw8WGd8JvHL2TzQfjkf.jpg
0,177,train,frame_002720_png.rf.N233QATNRXzR8uIj4vbR.jpg
0,177,train,frame_002740_png.rf.RixzZRhWYOOOg90LcEi6.jpg
0,177,train,frame_003440_png.rf.MAgghv5Dv0hPYKmIJQU1.jpg
0,177,train,frame_003460_png.rf.VS9qTTbkehN6ixYhyztJ.jpg
0,177,train,frame_003480_png.rf.f3GtgfLxX3Lt72t1VLxf.jpg
0,177,train,frame_003500_png.rf.8he1PNmj5krCIubrRjzc.jpg
0,177,train,frame_003520_png.rf.0D61tVPIimUsjhP7519d.jpg
0,177,train,frame_003540_png.rf.7O7yVfIdRYVpuDbtFTxN.jpg
0,177,train,frame_003560_png.rf.SeZRpD3RiH6wJZyMycwU.jpg
0,177,train,frame_003580_png.rf.mT4IMqcUUjauQInGjCpj.jpg
0,177,train,frame_003600_png.rf.VxdIKYwjLTfjPLFlkeAR.jpg
0,177,train,frame_003620_png.rf.7Db5PlhngCVFniGOzvmp.jpg
0,177,train,frame_003640_png.rf.1Sz04pZSzKlaqXH5x3jG.jpg
0,177,train,frame_003660_png.rf.a9xnMYPVorOIR0PGkn1L.jpg
0,177,train,frame_003680_png.rf.h9Ep53IiShNjVxaWfzPI.jpg
0,177,train,frame_003700_png.rf.cP01ITG61J6x3COUnLnx.jpg
0,177,train,frame_003720_png.rf.WONGZ9uM9m8GmtqwRyf5.jpg
0,177,train,frame_003740_png.rf.eihjUAtfihGH6FBRcTBS.jpg
0,177,train,frame_003760_png.rf.YDzlyW0rO9FSMuuWtKJs.jpg
0,177,train,frame_003780_png.rf.vqwKP9gQEvvsH4f9sR7u.jpg
0,177,train,frame_003800_png.rf.yJDe0or5mfsnf9JxJoVH.jpg
0,177,train,frame_003820_png.rf.ZtxiYPou9dVVALC4O3Se.jpg
0,177,train,frame_003840_png.rf.azNvnLfRo6TfLYSeNb22.jpg
0,177,train,frame_003860_png.rf.jg6Vd62QwVF0ZIbXZlg3.jpg
0,177,train,frame_003880_png.rf.joAhPbdPKeMDw7pQGkJ9.jpg
0,177,train,frame_003900_png.rf.6VuDNuLuQ8v9cT7X7vHl.jpg
0,177,train,frame_003920_png.rf.s2LdEup06xraE7PDJiPz.jpg
0,177,train,frame_003940_png.rf.Sl2M5os1EJr4Q9vy4ctm.jpg
0,177,train,frame_003960_png.rf.8Xae8tdTzYcN5H7cQwes.jpg
0,177,train,frame_003980_png.rf.phd0Vf4sbtGeNrQ7FInF.jpg
0,177,train,frame_004000_png.rf.tGCqL7DAP1ecVL3O4WTm.jpg
0,177,train,frame_004020_png.rf.O2i65q7N6Rz8HmuouO72.jpg
0,177,train,frame_004520_png.rf.V8J74QJe64XXdC9BTeuV.jpg
0,177,train,frame_004540_png.rf.Z6i2tTCenpsGZscTBz7W.jpg
0,177,train,frame_004560_png.rf.cyDKSMMfnUutTSR1qYkD.jpg
0,177,train,frame_004580_png.rf.MuitydFyXfpkvP2oK2pN.jpg
0,177,train,frame_004920_png.rf.kUH0bM87DhRB2sj42Pst.jpg
0,177,train,frame_004940_png.rf.Qs570Hij5yNzQPaUDZSM.jpg
0,177,train,frame_004960_png.rf.uioWJB7YYdkZnyT8T6uJ.jpg
0,177,train,frame_004980_png.rf.5wdI0N1WMZph6OgOXYrQ.jpg
0,177,train,frame_005000_png.rf.1wtix8NJwMNCtQAeSFKr.jpg
1,133,train,frame_000000_jpg.rf.WbXi0TBAbdf0VjTySqpC.jpg
1,133,train,frame_000000_png.rf.7SGqgBaloyUrWMhmCUbI.png
1,133,train,frame_000009_jpg.rf.0m7IbsgS5bqTWHfD9jWb.jpg
1,133,train,frame_000018_jpg.rf.pdaVAZVO1kNJpawpW4Mt.jpg
1,133,train,frame_000027_jpg.rf.zLaEZjzrdC5nY3bPEVo1.jpg
1,133,train,frame_000036_jpg.rf.67IFoE0UJXBZ31Y8tCCM.jpg
1,133,train,frame_000045_jpg.rf.GyCx8Ot7Uutrb1m3LKIz.jpg
1,133,train,frame_000045_png.rf.wtfizvgEZAsYgus7VMaM.png
1,133,train,frame_000054_jpg.rf.jtW8mkGK6eMbPZ0F8hyF.jpg
1,133,train,frame_000063_jpg.rf.nIaaFYJC6pkBK0KpzNlK.jpg
1,133,train,frame_000072_jpg.rf.YhdF8rsFdD75ANmZnR81.jpg
1,133,train,frame_000081_jpg.rf.fBcnr7Fv0dXfiGPaXxoo.jpg
1,133,train,frame_000090_jpg.rf.rFmzl9HtzOsqHVnAQPXj.jpg
1,133,train,frame_000090_png.rf.FrXuYDAK64OqYEcNOUqC.png
1,133,train,frame_000099_jpg.rf.nA5Eay5Zd7yteUUl4EgR.jpg
1,133,train,frame_000108_jpg.rf.eDFc8TsWu8mfbV4V65gF.jpg
1,133,train,frame_000117_jpg.rf.MxfTwXIo6k0gONv31yoK.jpg
1,133,train,frame_000126_jpg.rf.bPksmv2I4YfBf6bpEfH0.jpg
1,133,train,frame_000135_jpg.rf.owut5jS0zIkMs9MyZ3fU.jpg
1,133,train,frame_000135_png.rf.4iRHexrYMlzo1JHnsCRM.png
1,133,train,frame_000144_jpg.rf.RNVtrJbwJB5Qdw9eegze.jpg
1,133,train,frame_000153_jpg.rf.qYhypk0C0DOsLWAPNaWx.jpg
1,133,train,frame_000162_jpg.rf.n7pMbwhNz5sfPI4MffXm.jpg
1,133,train,frame_000171_jpg.rf.eusHWD8Nq5usuhXkpOLA.jpg
1,133,train,frame_000180_jpg.rf.3Yi7OiWUDKCscuTWeXUf.jpg
1,133,train,frame_000180_png.rf.ecaDDvdaV23yKpNA6y0b.png
1,133,train,frame_000189_jpg.rf.Jrmd7UUOHpaGyo7XVTpE.jpg
1,133,train,frame_000198_jpg.rf.GOaSevDjjZK9qYuyKI96.jpg
1,133,train,frame_000207_jpg.rf.rQcA4dioaGYOd3w9Rn45.jpg
1,133,train,frame_000216_jpg.rf.6h1UIq874AQ15qA6MccG.jpg
1,133,train,frame_000225_jpg.rf.yYNzuD34cMHHmgwXm04m.jpg
1,133,train,frame_000225_png.rf.v6zTmvElbYJKl1iAGEDy.png
1,133,train,frame_000234_jpg.rf.rMj6iSwJUT3jsppiTzdf.jpg
1,133,train,frame_000243_jpg.rf.JPQ360Sf19nk6Y9aJKSu.jpg
1,133,train,frame_000252_jpg.rf.gv5wflqljuogd5OyIZ61.jpg
1,133,train,frame_000261_jpg.rf.6f4NZiSdS1mNwB0UXmaK.jpg
1,133,train,frame_000270_jpg.rf.oGNs7aDeIpc0P0FO7db8.jpg
1,133,train,frame_000270_png.rf.ajSUdQCY7WQOnAgSzNyt.png
1,133,train,frame_000279_jpg.rf.b3BT8nX89u1QsiSuMcXO.jpg
1,133,train,frame_000288_jpg.rf.UHVnDroadQ7YCpE6hR9b.jpg
1,133,train,frame_000315_png.rf.AGNOFWHFxg0lBPxafsE6.png
1,133,train,frame_000360_png.rf.VhmsfY7GCnzhWdD2kQ15.png
1,133,train,frame_000405_png.rf.jlURiKjR1ffXnH6dAtDQ.png
1,133,train,frame_000450_png.rf.w6ajkFKQtzXx4DMDKVLH.png
1,133,train,frame_000495_png.rf.RPUlTGhMUPbOyM5lUi82.png
1,133,train,frame_000540_png.rf.km33ohKaK9v7sCiG1viV.png
1,133,train,frame_000585_png.rf.eCCWqqcGtZsKvcrMfBAm.png
1,133,train,frame_000630_png.rf.zmExT0YHb4G9uALrzO6d.png
1,133,train,frame_000675_png.rf.tYLm0P3zIk4ZOfaZtY0L.png
1,133,train,frame_000720_png.rf.Gs6CT4Ev0ABvFsnowdx3.png
1,133,train,frame_000765_png.rf.hNSKPG5TZERp3wo4OVKw.png
1,133,train,frame_000810_png.rf.moWoqCP8pYHNZJT9ZjAC.png
1,133,train,frame_000855_png.rf.hXHxBmybY2CiWBWYVyTh.png
1,133,train,frame_000900_png.rf.xg9BBZosR5NOlwb4KAK0.png
1,133,train,frame_000945_png.rf.jBLsCaHU55wzOyFkYOCf.png
1,133,train,frame_000990_png.rf.OOBbyOHFxgzl0pf2Tucc.png
1,133,train,frame_001080_png.rf.o1tts9YW1KkqWc2ktSmI.png
1,133,train,frame_001125_png.rf.BKzBHt2T3fTRjhbIgn2a.png
1,133,train,frame_001170_png.rf.FOhpteDz0v25Y2zzCfTS.png
1,133,train,frame_001215_png.rf.s0kT2TUyt4UvTC6GRYqk.png
1,133,train,frame_001260_png.rf.fB1e8hvxEWsveOeFUHy8.png
1,133,train,frame_001305_png.rf.MeSVFIh0eagBZUoQgXMb.png
1,133,train,frame_001350_png.rf.2RdjZhNRR49DXQ5UDyCY.png
1,133,train,frame_001395_png.rf.yJv1LwszXZwGZVyksztD.png
1,133,train,frame_001440_png.rf.ckdWWLqFfOZbybjyChli.png
1,133,train,frame_001485_png.rf.Y7YiXJRmmM1SagRd0c9k.png
1,133,train,frame_001530_png.rf.3Z6AyhxGKvc53iZYFnYh.png
1,133,train,frame_001575_png.rf.Jho0Uam1Oohd3KY3RZjm.png
1,133,train,frame_001620_png.rf.TTZbrYwtk5pTagib1ygV.png
1,133,train,frame_001665_png.rf.L5BSgHfeNZo4Ce1LDQWR.png
1,133,train,frame_001710_png.rf.foQ2tcuHcQQWQJwoU5QF.png
1,133,train,frame_001755_png.rf.s2mBVY4PQNWS5PY93EF8.png
1,133,train,frame_001800_png.rf.w4EZEok8DKfkI34OlLWn.png
1,133,train,frame_001845_png.rf.xBXcqWh5R5ps4YF0vFAX.png
1,133,train,frame_001890_png.rf.yN2KVuZIk9p8STK8p79P.png
1,133,train,frame_001935_png.rf.D1oBalZz3hsYOGMU2YpP.png
1,133,train,frame_001980_png.rf.tvVEnutmsHVVHs5kIvKb.png
1,133,train,frame_002025_png.rf.VsR0nbbb0lPTOcG7JUgM.png
1,133,train,frame_002070_png.rf.bVbJtoWDBbdFeIbVIpLF.png
1,133,train,frame_002115_png.rf.lJ0s8CgzGiw1tINTFGYU.png
1,133,train,frame_002160_png.rf.r4OgJ40C3IZR3v4nbr3P.png
1,133,train,frame_002205_png.rf.1ncK8lualQvEvHMTLvZL.png
1,133,train,frame_002250_png.rf.49GE8LgCbTJCUdKoEBhQ.png
1,133,train,frame_002295_png.rf.nWxhDKUCs1NsHeikVHm4.png
1,133,train,frame_002340_png.rf.X5e5AclcEnHU73Zl5yqg.png
1,133,train,frame_002385_png.rf.zk5KXlrr8wJvvDtXXHCj.png
1,133,train,frame_002430_png.rf.mvZqni13t8Oex7F1cc4A.png
1,133,train,frame_002475_png.rf.Cjl1Pi9EazVtKBanRdA6.png
1,133,train,frame_002520_png.rf.sEPt43zU38f3dLhHZaKi.png
1,133,train,frame_002565_png.rf.HRYO3TK6iUT5IqXuMKWS.png
1,133,train,frame_002610_png.rf.For4OTYfatsg5JZIg6kh.png
1,133,train,frame_002655_png.rf.zxWLmBXqRFSUCLh2tLjL.png
1,133,train,frame_002700_png.rf.wXyopEEnNnRE5Zxk248t.png
1,133,train,frame_002745_png.rf.Skx75dlU4qOPtJqRJiZF.png
1,133,train,frame_002790_png.rf.omBLQL40y499PfGvTDca.png
1,133,train,frame_002835_png.rf.fvc1CKA9YLL6Y9VYccKH.png
1,133,train,frame_002880_png.rf.yo5Zt5T1RUfQHz0GtOOI.png
1,133,train,frame_002925_png.rf.3JVVu2D9fCe3IGVAQYjG.png
1,133,train,frame_002970_png.rf.HjZ7pPVIKbtLjxfDGBQp.png
1,133,train,frame_003015_png.rf.Xl3PhWVWmM8KO8nGNqbP.png
1,133,train,frame_003060_png.rf.t0FLiWPDQPPUJqs4lgPP.png
1,133,train,frame_003105_png.rf.AdYiGGwm3oBKg5CfoUW9.png
1,133,train,frame_003150_png.rf.cRNoMef52I0a0duOW8ai.png
1,133,train,frame_003195_png.rf.MX3g1aP0coMAPOPPnDqD.png
1,133,train,frame_003240_png.rf.g64WfoGnFQpLCFkGQNKB.png
1,133,train,frame_003285_png.rf.w7ntJSRJGHlTD2xqhGbI.png
1,133,train,frame_003330_png.rf.UrXgKCeOe0rc2bxSPGTn.png
1,133,train,frame_003375_png.rf.jt2R6f79MEpl6ovERfhZ.png
1,133,train,frame_003420_png.rf.4PmzOaIDToaUSBKqXmxU.png
1,133,train,frame_003465_png.rf.PrVVl8XChYxs3H6ucLYY.png
1,133,train,frame_003510_png.rf.OIvvaC4mFkXAzSqfdzlA.png
1,133,train,frame_003555_png.rf.jk8Kjd5I9YuyFmeYFFAu.png
1,133,train,frame_003600_png.rf.8J3gRCvF6btWTDgLMcFw.png
1,133,train,frame_003645_png.rf.6DOagWtG1Q6DtfjZS2F6.png
1,133,train,frame_003690_png.rf.LV9LplQ454uI0VDySQdF.png
1,133,train,frame_003735_png.rf.eYnWFXy9bUOuqfIsRQRb.png
1,133,train,frame_003780_png.rf.v5tzPFk2pDY5MlDP3csx.png
1,133,train,frame_003825_png.rf.lerfS1UOiR2t5LebiJw0.png
1,133,train,frame_003870_png.rf.L1DyxFbUHEFneX16yfIP.png
1,133,train,frame_003915_png.rf.Zx1z00X7Py3vytdByO1M.png
1,133,train,frame_003960_png.rf.NFUyoMh3Up6jS1VydhnE.png
1,133,train,frame_004005_png.rf.4SP43gTYfKSBkh59WUk0.png
1,133,train,frame_004050_png.rf.Dr175Zxwv8P7VttnS18r.png
1,133,train,frame_004095_png.rf.nMG2rzVtRCFPhXSMSRf1.png
1,133,train,frame_004140_png.rf.onBUDWZGmfJkSFiiZoUH.png
1,133,train,frame_004185_png.rf.ru4nvW9tdCUalEN6Y08R.png
1,133,train,frame_004230_png.rf.xEpP1sDMsC4v86NAuRkL.png
1,133,train,frame_004275_png.rf.3ad7cvp4Bx6IQlnFn0xC.png
1,133,train,frame_004320_png.rf.87HPCfQM0w1EXvpNpbYa.png
1,133,train,frame_004365_png.rf.cvO9vikWdSGx5RgNjsq6.png
1,133,train,frame_004410_png.rf.foM0ZN0ay09LOfi19grp.png
1,133,train,frame_004455_png.rf.d4vlHqUGKVM5b06788vm.png
1,133,train,frame_004500_png.rf.sxYPI8qXkHNGs2eVNsVT.png
2,104,valid,frame_000000_png.rf.6H9Hixzt1Rs5gjWEJVmH.png
2,104,valid,frame_000026_png.rf.O0RGGFFs8h88JUD2RgHP.png
2,104,valid,frame_000052_png.rf.dbeOaypHTyun29yZVdZh.png
2,104,valid,frame_000104_png.rf.oFg4utZduFrFuEhI21fy.png
2,104,valid,frame_000130_png.rf.sp0jMQBc124z0OQ0Yv6g.png
2,104,valid,frame_000156_png.rf.SlIzeOqNq0ywF4bsqr4N.png
2,104,valid,frame_000182_png.rf.PuZulIv7Pb4v5HNjucv3.png
2,104,valid,frame_000208_png.rf.bF2ZgpXsFeuBh8W9ijgj.png
2,104,valid,frame_000234_png.rf.1zRYvwqRi6JBbN0pvWPP.png
2,104,valid,frame_000260_png.rf.OnD95v1SZUqQfJ7lTxmY.png
2,104,valid,frame_000286_png.rf.8rqN3clZx2TRe4CnMCU4.png
2,104,valid,frame_000312_png.rf.qJdcvse3zzlGypgP4etO.png
2,104,valid,frame_000338_png.rf.tjU1bFRXvqrGsqATlxqc.png
2,104,valid,frame_000364_png.rf.3YDdmlnueGkx9bT2QEaZ.png
2,104,valid,frame_000390_png.rf.w5FweRruJC5t8M4EMQNi.png
2,104,valid,frame_000416_png.rf.aas6ZAKyPskIPsaFRfZp.png
2,104,valid,frame_000442_png.rf.kPy3N17fvKJ9uziyGG8D.png
2,104,valid,frame_000468_png.rf.sPVXjwV9BtEhXWUxerPt.png
2,104,valid,frame_000494_png.rf.4CtPrUn0qFi7ocbUPHZJ.png
2,104,valid,frame_000520_png.rf.KmQx4FKNy0bQ5UTiO5Bs.png
2,104,valid,frame_000546_png.rf.Kj1fSHzhoQJZ56khtMIc.png
2,104,valid,frame_000572_png.rf.Enz9zF3Hl2ydWg8ypA6U.png
2,104,valid,frame_000598_png.rf.pIa97KzhFxLS2l055nFF.png
2,104,valid,frame_000624_png.rf.mwYCwNJvsV0X1nrKeHha.png
2,104,valid,frame_000650_png.rf.34f2VQdCLlRiFuXf8VEl.png
2,104,valid,frame_000676_png.rf.nbu5ayHwZ0AfWqglUlFm.png
2,104,valid,frame_000702_png.rf.6RWiszWYmeQas52IUyQL.png
2,104,valid,frame_000728_png.rf.0lZGdehiBx68D1MYh1Yz.png
2,104,valid,frame_000754_png.rf.OwAzwJmHj4ffAeGccXqR.png
2,104,valid,frame_000780_png.rf.GQUZ7JDX7QEwyXm1I6Hl.png
2,104,valid,frame_000806_png.rf.iZ4hkx0RbikQwJ3EfAMt.png
2,104,valid,frame_000832_png.rf.dwWPDJ40ZBNY601HmHIq.png
2,104,valid,frame_000858_png.rf.f7OGwKyfatY8jYugjDQT.png
